,id,code,label
517,517,"FileAST Decl ArrayDecl c double 1100 Decl ArrayDecl d double 1100 FuncDef Decl FuncDecl main int Compound Decl n int Decl u double Decl v double FuncCall scanf ExprList ""%d%lf%lf"" & n & v & u Decl ans double 0 For DeclList Decl i int 1 <= i n ++ i Compound For DeclList Decl j int 1 <= j n ++ j Compound += ans / u - - ArrayRef c i * - j 1 ArrayRef d i v End End FuncCall printf ExprList ""%.3lf\n"" ans Return 0 End",0
215,215,"FileAST FuncDef Decl FuncDecl main int Compound Decl k int FuncCall scanf ExprList ""%d"" & k While -- k Compound Decl m int Decl n int Decl ArrayDecl ArrayDecl data int 100 100 FuncCall scanf ExprList ""%d %d"" & m & n Decl i int Decl j int Decl sum int 0 For = i 1 < i - n 1 ++ i = sum + + sum ArrayRef ArrayRef data 0 i ArrayRef ArrayRef data - m 1 i FuncCall printf ExprList ""%d\n"" sum End End",0
682,682,"FileAST Typedef LL long FuncDef Decl FuncDecl main int Compound Decl n int Decl i int Decl a int Decl b int Decl c int Decl x double While >> cin n Compound If == n 0 Break = a = b = c 0 For = i 0 < i n ++ i Compound >> cin x If > x 0 ++ c If < x 0 ++ a ++ b End FuncCall printf ExprList ""%d %d %d\n"" a b c End Return 0 End",1
983,983,,1
393,393,"FileAST FuncDef Decl FuncDecl main int Compound Decl p int Decl n int Decl m int Decl i int Decl k int Decl j int Decl ArrayDecl ArrayDecl a int 100 100 Decl ArrayDecl s int 100 FuncCall scanf ExprList ""%d"" & p For = k 0 < k p ++ k Compound = ArrayRef s k 0 FuncCall scanf ExprList ""%d%d"" & m & n For = i 0 < i m ++ i For = j 0 < j n ++ j Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef a i j If == i 0 += ArrayRef s k ArrayRef ArrayRef a i j If == - - m i 1 0 += ArrayRef s k ArrayRef ArrayRef a i j If == j 0 += ArrayRef s k ArrayRef ArrayRef a i j If == - - n j 1 0 += ArrayRef s k ArrayRef ArrayRef a i j End End Return 0 End",0
359,359,"FileAST FuncDef Decl FuncDecl main int Compound Decl s int Decl m int Decl n int Decl i int Decl j int Decl k int Decl sum int 0 Decl ArrayDecl ArrayDecl a int 100 100 FuncCall scanf ExprList ""%d"" & s For = k 0 < k s ++ k Compound FuncCall scanf ExprList ""%d%d"" & m & n For = i 0 < i m ++ i Compound For = j 0 < j n ++ j Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef a i j End End For = i 0 < i n ++ i Compound += sum ArrayRef ArrayRef a 0 i End If > m 2 Compound For = i 1 < i - m 1 ++ i Compound += sum ArrayRef ArrayRef a i 0 += sum ArrayRef ArrayRef a i - n 1 End End If > m 1 Compound For = i 0 < i n ++ i Compound += sum ArrayRef ArrayRef a - m 1 i End End FuncCall printf ExprList ""%d\n"" sum = sum 0 End Return 0 End",0
203,203,FileAST Typedef LL long Decl maxn LL + 1000 10 Decl mod LL 10000000 Decl ArrayDecl ArrayDecl a char 12 12 FuncDef Decl FuncDecl main int Compound Decl n int Decl m int While >> >> cin n m Compound Decl k int % m 4 If == k 0 Compound End If || == k 1 == k - 3 Compound For DeclList Decl j int 1 <= j n ++ j Compound For DeclList Decl i int n >= i 1 -- i Compound << cout ArrayRef ArrayRef a i j End << cout endl End End If || == k 2 == k - 2 Compound End If || == k 3 == k - 1 Compound End End Return 0 End,0
734,734,"FileAST FuncDef Decl FuncDecl main int Compound Decl m int Decl n int Decl k int Decl sum int 0 Decl a int Decl i int Decl j int Decl q int Decl ArrayDecl b int 100 Decl ArrayDecl ArrayDecl s int 100 100 FuncCall scanf ExprList ""%d"" & k For = q 1 <= q k ++ q Compound FuncCall scanf ExprList ""%d%d"" & m & n For = i 1 <= i m ++ i Compound For = j 1 <= j n ++ j Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef s i j End End For = j 1 <= j n ++ j Compound += sum ArrayRef ArrayRef s 1 j += sum ArrayRef ArrayRef s m j End For = i 1 <= i m ++ i Compound += sum ArrayRef ArrayRef s i 1 += sum ArrayRef ArrayRef s i n End = a + + + ArrayRef ArrayRef s 1 1 ArrayRef ArrayRef s 1 n ArrayRef ArrayRef s m 1 ArrayRef ArrayRef s m n -= sum a = ArrayRef b q sum = sum 0 End Return 0 End",1
794,794,,1
779,779,,1
143,143,"FileAST FuncDef Decl FuncDecl main int Compound Decl a int Decl b int Decl c int Decl sum int 0 Decl ArrayDecl month int 13 InitList 0 31 28 31 30 31 30 31 31 30 31 30 31 FuncCall scanf ExprList ""%d%d%d"" & a & b & c For DeclList Decl i int 0 < i b ++ i Compound = sum + sum ArrayRef month i End = sum + sum c If || && == % a 4 0 != % a 100 0 == % a 400 0 = sum + sum 1 FuncCall printf ExprList ""%d\n"" sum Return 0 End",0
475,475,"FileAST FuncDef Decl FuncDecl main int Compound Decl k int FuncCall scanf ExprList ""%d"" & k Decl s1 int 0 Decl s2 int 0 Decl s3 int 0 Decl s4 int 0 Decl s int 0 Decl r int 0 Decl c int 0 Decl ArrayDecl ArrayDecl jz int 100 100 Decl m int Decl n int Decl i int 1 While <= i k Compound FuncCall scanf ExprList ""%d %d"" & m & n = r 0 = c 0 = r - m 1 = c 0 For = c 0 < c n ++ c Compound += s2 ArrayRef ArrayRef jz r c End = r 0 = c 0 = r 0 = c - n 1 = s - - - - + + + s1 s2 s3 s4 ArrayRef ArrayRef jz 0 0 ArrayRef ArrayRef jz 0 - n 1 ArrayRef ArrayRef jz - m 1 0 ArrayRef ArrayRef jz - m 1 - n 1 FuncCall printf ExprList ""%d"" s = s1 0 = s2 0 = s3 0 = s4 0 = s 0 If != i k Compound FuncCall printf ExprList ""\n"" End ++ i End Return 0 End",0
755,755,,1
200,200,"FileAST FuncDef Decl FuncDecl main int Compound Decl k int Decl m int Decl n int Decl i int Decl s int Decl ArrayDecl ArrayDecl a int 100 100 Decl j int Decl l int Decl p int FuncCall scanf ExprList ""%d"" & k For = p 0 < p k ++ p Compound = s 0 FuncCall scanf ExprList ""%d%d"" & m & n For = j 0 < j m ++ j For = l 0 < l n ++ l FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef a j l If && > n 1 > m 1 Compound For = i 0 < i n ++ i Compound += s ArrayRef ArrayRef a 0 i += s ArrayRef ArrayRef a - m 1 i End For = i 1 < i - m 1 ++ i Compound += s ArrayRef ArrayRef a i 0 += s ArrayRef ArrayRef a i - n 1 End End If == n 1 Compound For = i 0 < i m ++ i += s ArrayRef ArrayRef a i 0 End If == m 1 Compound For = i 0 < i n ++ i += s ArrayRef ArrayRef a 0 i End FuncCall printf ExprList ""%d\n"" s End Return 0 End",0
280,280,FileAST FuncDef Decl FuncDecl main int Compound Decl ArrayDecl a int 1001 Decl ArrayDecl b int 1001 Decl i int Decl j int Decl m int Decl n int Decl x int Decl y int Decl flag int >> >> cin x y = flag 0 For = i 0 <= i x ++ i = ArrayRef a i 0 = i 0 = j 0 While > x 0 Compound = ArrayRef a i x = x / x 2 ++ i End While > y 0 Compound = ArrayRef b j y = y / y 2 ++ j End Label Return 0 End,0
616,616,"FileAST Typedef LL long FuncDef Decl FuncDecl main int Compound Decl i int Decl ArrayDecl a int 102 InitList 0 Decl m int Decl n int Decl count int 0 Decl sum int 0 Decl flag int 0 While ~ FuncCall scanf ExprList ""%d%d"" & n & m Compound For = i 0 < i n ++ i = ArrayRef a i * 2 + i 1 If != sum 0 FuncCall printf ExprList "" %d"" / sum count FuncCall printf ExprList ""\n"" = sum 0 = count 0 = flag 0 End Return 0 End",1
539,539,"FileAST FuncDef Decl FuncDecl main int Compound Decl ArrayDecl year int 5 Decl ArrayDecl month int 5 Decl ArrayDecl day int 5 Decl ArrayDecl l int 5 InitList 0 Decl i int 0 For = i 0 < i 5 ++ i Compound FuncCall scanf ExprList ""%d%d%d"" & ArrayRef year i & ArrayRef month i & ArrayRef day i End Return 0 End",1
939,939,,1
605,605,"FileAST FuncDef Decl FuncDecl main int Compound Decl k int Decl ArrayDecl ArrayDecl jz int 100 100 Decl ROW int Decl COL int Decl ArrayDecl h int 100 Decl y int Decl i int Decl row int Decl col int FuncCall scanf ExprList ""%d"" & k For = i 0 < i k ++ i Compound FuncCall scanf ExprList ""%d%d"" & row & col For = row 0 < row row ++ row Compound For = col 0 < col col ++ col Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef jz row col End End = y 0 For = row 0 < row row ++ row Compound += y ArrayRef ArrayRef jz row 0 End For = row 0 < row row ++ row Compound += y ArrayRef ArrayRef jz row - col 1 End For = col 0 < col col ++ col Compound += y ArrayRef ArrayRef jz 0 col End For = col 0 < col col ++ col Compound += y ArrayRef ArrayRef jz - row 1 col End = ArrayRef h i - - - - y ArrayRef ArrayRef jz 0 0 ArrayRef ArrayRef jz 0 - col 1 ArrayRef ArrayRef jz - row 1 0 ArrayRef ArrayRef jz - row 1 - col 1 End End",1
1038,1038,,1
515,515,"FileAST Decl n int Decl ArrayDecl a int 35 Decl ArrayDecl ans int 110 Decl num int Decl FuncDecl ParamList Decl x int find int Decl FuncDecl ParamList Decl pos int change void Decl FuncDecl solve void FuncDef Decl FuncDecl main int Compound Decl t int Decl cas int 1 FuncCall scanf ExprList ""%d"" & t While -- t Compound FuncCall scanf ExprList ""%d"" & n FuncCall solve FuncCall printf ExprList ""%d %d"" ++ cas num For DeclList Decl i int 0 < i num ++ i Compound FuncCall printf ExprList "" %d"" ArrayRef ans i End FuncCall puts ExprList """" End Return 0 End",0
516,516,"FileAST FuncDef Decl FuncDecl ParamList Decl n int f int Compound Decl i int Decl s int 1 For = i 1 <= i n ++ i Compound = s * s 2 End Return s End FuncDef Decl FuncDecl main int Compound Decl x int Decl y int Decl i int Decl j int Decl nx int Decl ny int Decl ArrayDecl x_row int 10 Decl ArrayDecl y_row int 10 FuncCall scanf ExprList ""%d %d\n"" & x & y For = i 1 1 ++ i Compound If < x FuncCall f ExprList i Break End = nx i For = i 1 1 ++ i Compound If < y FuncCall f ExprList i Break End = ny i = ArrayRef x_row 0 x = ArrayRef y_row 0 y For = i 1 1 ++ i Compound = ArrayRef x_row i + - FuncCall f ExprList - - nx i 1 1 / + + - ArrayRef x_row - i 1 FuncCall f ExprList - nx i 1 % + - ArrayRef x_row - i 1 FuncCall f ExprList - nx i 1 2 2 If == ArrayRef x_row i 1 Break End For = i 1 1 ++ i Compound = ArrayRef y_row i + - FuncCall f ExprList - - ny i 1 1 / + + - ArrayRef y_row - i 1 FuncCall f ExprList - ny i 1 % + - ArrayRef y_row - i 1 FuncCall f ExprList - ny i 1 2 2 If == ArrayRef y_row i 1 Break End For = i 0 < i nx ++ i Compound For = j 0 < j ny ++ j Compound If == ArrayRef y_row j ArrayRef x_row i Break End If == ArrayRef y_row j ArrayRef x_row i Break End FuncCall printf ExprList ""%d\n"" ArrayRef y_row j Return 0 End",0
745,745,,1
75,75,FileAST FuncDef Decl FuncDecl main int Compound Decl m int Decl n int Decl i int 1 Decl j int Decl ArrayDecl ArrayDecl a int 101 101 Decl s int Decl k int Decl sum1 int Decl sum2 int Decl sum3 int Decl sum4 int Decl sum int >> cin s While <= i s Compound = sum1 0 = sum2 0 = sum3 0 = sum4 0 >> cin m >> cin n For = j 0 < j n ++ j += sum1 ArrayRef ArrayRef a 0 j = sum + + + sum1 sum2 sum3 sum4 << << cout - - - - sum ArrayRef ArrayRef a 0 0 ArrayRef ArrayRef a 0 - n 1 ArrayRef ArrayRef a - m 1 0 ArrayRef ArrayRef a - m 1 - n 1 endl ++ i End Return 0 End,0
48,48,FileAST FuncDef Decl FuncDecl ParamList Decl m int Decl n int Decl ArrayDecl ArrayDecl a int 100 sum int Compound Decl i int Decl sum int 0 For = i 0 < i n ++ i Compound += sum * + * - + a m 1 i += sum * + * a i End Return sum End Decl FuncDecl main int,0
366,366,"FileAST FuncDef Decl FuncDecl main int Compound Decl ArrayDecl c double 3005 InitList 0 Decl a0 double Decl an1 double Decl n int Decl i int Decl j int While ~ FuncCall scanf ExprList ""%d"" & n Compound FuncCall scanf ExprList ""%lf%lf"" & a0 & an1 Decl sum double 0 += sum + * n a0 an1 For = i 1 <= i n ++ i Compound -= sum * * 2 + - n i 1 ArrayRef c i End /= sum + n 1 FuncCall printf ExprList ""%.2lf\n"" sum End Return 0 End",0
117,117,FileAST Typedef LL long Decl maxn LL + 1000 10 Decl mod LL 10000000 Decl ArrayDecl ArrayDecl a char 12 12 FuncDef Decl FuncDecl main int Compound Decl n int Decl m int While >> >> cin n m Compound Decl k int % m 4 If == k 0 Compound For DeclList Decl i int 1 <= i n ++ i Compound For DeclList Decl j int 1 <= j n ++ j Compound << cout ArrayRef ArrayRef a i j End << cout endl End End If || == k 1 == k - 3 Compound End If || == k 2 == k - 2 Compound End If || == k 3 == k - 1 Compound End End Return 0 End,0
766,766,,1
764,764,,1
425,425,FileAST Decl FuncDecl ParamList Decl a int Year int FuncDef Decl FuncDecl main int Compound Decl year int Decl month int Decl day int Decl ArrayDecl a int 13 Decl i int Decl answer int >> >> >> cin year month day = answer 0 For = i 1 < i month ++ i Compound += answer ArrayRef a i End += answer day << << cout answer endl Return 0 End,0
555,555,"FileAST FuncDef Decl FuncDecl main int Compound Decl a int Decl b int Decl i int Decl c int Decl days int Decl ArrayDecl m int 13 InitList 0 31 28 31 30 31 30 31 31 30 31 30 31 FuncCall scanf ExprList ""%d%d%d"" & a & b & c = days 0 If || && == % a 4 0 != % a 100 0 == % a 400 0 Compound = ArrayRef m 2 29 For = i 0 < i b ++ i Compound += days ArrayRef m i End FuncCall printf ExprList ""%d\n"" + days c End Compound FuncCall printf ExprList ""%d\n"" + days c End Return 0 End",1
352,352,FileAST FuncDef Decl FuncDecl main int Compound Decl idx int 100 Decl i int 100 Decl j int 100 Decl lines int 100 Decl n int 100 Decl fun_name int 100 Decl None int 100 Decl ArrayDecl ArrayDecl na int 101 101 Decl ArrayDecl ArrayDecl a int 101 101 For = i - 4 n <= i + n 2 ++ i For = j - 4 n <= j + n 2 ++ j = ArrayRef ArrayRef a i j + ArrayRef ArrayRef a i j 1 Return 0 End,0
490,490,"FileAST Typedef ll long Decl maxn int 123456 Decl ArrayDecl p int 8 Decl ArrayDecl ArrayDecl sx int 6 maxn Decl ArrayDecl ArrayDecl sy int 6 maxn Decl ArrayDecl ArrayDecl dp int 150 123 Decl ArrayDecl op_s int 123 Decl ArrayDecl op_t int 123 Decl ArrayDecl ArrayDecl id int 6 150 Decl FuncDecl init void Decl FuncDecl ParamList Decl ArrayDecl a int Cantor int Decl FuncDecl ParamList Decl ArrayDecl a int Decl ArrayDecl b int Decl ArrayDecl c int cal void Decl FuncDecl ParamList Decl ArrayDecl a int Decl ArrayDecl b int cal2 void FuncDef Decl FuncDecl main int Compound FuncCall init Decl n int Decl m int While ~ FuncCall scanf ExprList ""%d%d"" & n & m Compound Decl ArrayDecl a int 6 Decl ArrayDecl b int 6 For DeclList Decl i int 1 <= i n ++ i Compound For DeclList Decl j int 1 <= j 5 ++ j Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef sy i j End FuncCall cal ExprList ArrayRef sx - i 1 ArrayRef sy i ArrayRef sx i End FuncCall memset ExprList dp 0x3f sizeof dp Decl x int Decl s int Decl t int = x FuncCall cantor ExprList a = ArrayRef ArrayRef dp 0 x 0 Decl ans int ArrayRef ArrayRef dp m 1 If == ans 0x3f3f3f3f = ans - 1 FuncCall printf ExprList ""%d\n"" ans End Return 0 End",0
31,31,"FileAST FuncDef Decl FuncDecl main int Compound Decl i int Decl j int Decl t int Decl r int Decl k int Decl m int Decl n int Decl ArrayDecl a int 1000 InitList 0 Decl ArrayDecl ArrayDecl b int 100 100 InitList 0 Decl sum int 0 FuncCall scanf ExprList ""%d"" & k For = i 0 < i k ++ i Compound FuncCall scanf ExprList ""%d%d"" & m & n For = t 0 < t m ++ t Compound For = r 0 < r n ++ r Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef b t r If == r - n 1 FuncCall scanf ExprList ""\n"" End End If == m 1 For = j 0 <= j - n 1 ++ j += sum ArrayRef ArrayRef b 0 j If == n 1 For = j 0 <= j - m 1 ++ j += sum ArrayRef ArrayRef b j 0 Compound For = j 0 < j - n 1 ++ j += sum * + ArrayRef b 0 j For = j 0 < j - m 1 ++ j += sum * - + ArrayRef b j n 1 For = j - n 1 > j 0 -- j += sum * + ArrayRef b - m 1 j For = j - m 1 > j 0 -- j += sum * + ArrayRef b j 0 End = ArrayRef a i sum = sum 0 End End",0
942,942,,1
459,459,"FileAST FuncDef Decl FuncDecl main int Compound Decl i int Decl y int Decl n int Decl s int Decl j int Decl h int Decl a int Decl k int Decl b int Decl ArrayDecl ArrayDecl sz int 100 100 Decl ArrayDecl jieguo int 100 Decl sum int FuncCall scanf ExprList ""%d"" & n For = i 0 < i n ++ i Compound FuncCall scanf ExprList ""%d%d"" & a & b For = j 0 < j a ++ j Compound For = k 0 < k b ++ k Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef sz j k End End = sum 0 For = h 0 < h b ++ h Compound = sum + + sum ArrayRef ArrayRef sz 0 h ArrayRef ArrayRef sz - a 1 h End For = s 0 < s a ++ s Compound = sum + + sum ArrayRef ArrayRef sz s 0 ArrayRef ArrayRef sz s - b 1 End = sum - - - - sum ArrayRef ArrayRef sz 0 0 ArrayRef ArrayRef sz 0 - b 1 ArrayRef ArrayRef sz - a 1 0 ArrayRef ArrayRef sz - a 1 - b 1 = ArrayRef jieguo i sum End Return 0 End",0
742,742,,1
552,552,FileAST FuncDef Decl FuncDecl main int Compound Decl n int Decl i int Decl j int Decl k int Decl line int Decl row int Decl sum int Decl ArrayDecl ArrayDecl array int 200 200 >> cin n For = i 1 <= i n ++ i Compound >> >> cin line row For = j 0 < j line ++ j For = k 0 < k row ++ k >> cin ArrayRef ArrayRef array j k = sum 0 If || == row 1 == line 1 Compound For = j 0 < j line ++ j For = k 0 < k row ++ k = sum + sum ArrayRef ArrayRef array j k << << cout sum endl End Compound = sum - - - - 0 ArrayRef ArrayRef array 0 0 ArrayRef ArrayRef array 0 - row 1 ArrayRef ArrayRef array - line 1 0 ArrayRef ArrayRef array - line 1 - row 1 For = j 0 < j line ++ j = sum + + sum ArrayRef ArrayRef array j 0 ArrayRef ArrayRef array j - row 1 For = j 0 < j row ++ j = sum + + sum ArrayRef ArrayRef array 0 j ArrayRef ArrayRef array - line 1 j << << cout sum endl End End Return 0 End,1
41,41,FileAST FuncDef Decl FuncDecl main int Compound Decl ArrayDecl ArrayDecl a int 100 100 Decl m int Decl n int Decl i int Decl j int Decl k int Decl l int Decl sum int >> cin k For = i 1 <= i k ++ i Compound >> >> cin m n = sum 0 For = j 1 <= j m ++ j Compound For = l 1 <= l n ++ l Compound >> cin ArrayRef ArrayRef a j l If || || || == j 1 == j m == l 1 == l n Compound += sum ArrayRef ArrayRef a j l End End End << << cout sum endl End Return 0 End,0
876,876,,1
116,116,"FileAST Typedef ll long Decl eps double 1e-9 Decl mod ll 998244353 Decl g ll 3 FuncDef Decl FuncDecl ParamList Decl a ll Decl n ll Pow ll Compound Decl ans ll 1 While n Compound If & n 1 = ans % * ans a mod >>= n 1 = a % * a a mod End Return ans End Decl ArrayDecl A ll << 1 20 Decl ArrayDecl B ll << 1 20 Decl FuncDecl ParamList Decl ArrayDecl A ll Decl len int rader void Decl FuncDecl ParamList Decl ArrayDecl A ll Decl len int Decl on int ntt void Decl n int Decl m int Decl FuncDecl Conv void FuncDef Decl FuncDecl main int Compound FuncCall scanf ExprList ""%d%d"" & n & m For DeclList Decl i int 0 <= i n ++ i FuncCall scanf ExprList ""%lld"" & ArrayRef a i FuncCall conv FuncCall puts ExprList """" Return 0 End",0
948,948,,1
231,231,FileAST FuncDef Decl FuncDecl main int Compound Decl k int >> cin k While -- k Compound Decl m int Decl n int Decl i int Decl j int Decl ArrayDecl ArrayDecl a int 100 100 >> >> cin m n For = i 0 < i m ++ i For = j 0 < j n ++ j >> cin ArrayRef ArrayRef a i j Decl sum int 0 = i 1 While < i - m 1 Compound += sum ArrayRef ArrayRef a i 0 += sum ArrayRef ArrayRef a i - n 1 ++ i End << << cout sum endl End End,0
520,520,"FileAST FuncDef Decl FuncDecl ParamList Typename TypeDecl void main int Compound Decl ye int Decl mo int Decl da int Decl i int Decl sum int 0 Decl ArrayDecl mon int InitList 0 31 28 31 30 31 30 31 31 30 31 30 31 FuncCall scanf ExprList ""%d%d%d"" & ye & mo & da For = i 1 < i mo ++ i Compound = sum + sum ArrayRef mon i End If || && == % ye 400 0 > mo 2 && && == % ye 4 0 != % ye 100 0 > mo 2 Compound = sum + + sum da 1 End Compound = sum + sum da End FuncCall printf ExprList ""%d"" sum Return 0 End",0
